"","prod","rain","sun","temp","area"
"131",49991850.1427497,57.5983792385235,70.8937880849219,63.5062606804014,284364.808595466
"132",28698431.6098521,17.721815283302,58.1994912082034,43.0039172515524,134036.347311183
"133",2270191778.65725,41.2222641644105,59.2033225315533,48.5598094232545,10805879.1437918
"134",983951047.276515,44.4565726639074,56.05923397036,52.4720252471999,5195863.98291506
"135",2501439529.17886,34.9275026301948,62.1346815442973,47.5327911385893,12819541.2594764
"136",652060415.611636,28.1908043269979,60.6692665154787,59.5490791403174,4988566.64439068
"137",215218283.099492,48.3482656331766,54.4932421339345,53.0997842696674,1218200.64222933
"138",77248331.2834784,55.5812936171273,49.8285179054085,70.0004751909097,450950.548930982
"139",57166323.3185535,45.8539260767739,56.6248277314085,54.0021027537775,392056.447433102
"140",295842356.620492,34.0010848693375,52.5983378409456,43.0036441374261,1923161.22729609
"141",1368355424.69248,28.4722919321884,53.5116363590602,41.6290154264355,7469552.02836574
"142",86358859.5391188,55.9934544334932,61.1074493858566,62.782648198307,463027.02067893
"143",463602200.703229,42.2201279533572,57.9190144662834,56.932661742175,3302959.56129199
"144",5852968.17781115,14.408144774036,59.8500920561078,41.5228489341176,67258.3831675119
"145",1798849926.47995,21.8560873839813,57.188204500962,49.9509755984424,9351333.56289829
"146",8556272.90794277,49.7510295695199,54.2612843702688,53.8048757048454,60726.4555458129
"147",6464707.92800956,14.6133477875712,73.5398863530724,49.3760579143518,34920.2828397601
"148",103130890.279851,38.719054687573,47.9673265873319,44.37383807534,644727.394170674
"149",93891952.6884801,49.6609742628866,60.9887568086382,59.4322825767817,830077.424666927
"150",451036328.264326,15.5508093467454,54.3509249028596,40.5059096039816,2938048.39707368
"151",616947424.559579,41.251136699622,46.2575406440839,53.749702828689,3316167.6094403
"152",37692431.5545069,36.5871411008309,70.9362137188046,59.9623836079145,279789.017803098
"153",8788962.29311384,27.2627196792527,49.0493780656477,46.8830268124609,44788.8853667264
"154",133047426.321306,45.6654750724785,59.0404246164326,51.1715332973594,950193.812940136
"155",39556964.3391936,46.3585274917332,67.8312231243601,56.7857503670227,313922.184130384
"156",776839928.998638,20.2431358204589,53.0066375687937,43.0535477380636,4837805.54113512
"157",115824891.270392,58.0601929706777,54.2305856211993,60.8270664554265,689693.151278319
"158",188803316.600432,28.6896545230778,60.1003279159535,65.1290622026787,1742073.36049424
"159",3987684.41388586,12.5224096949646,65.8076910550244,50.6443974082863,21951.6666488937
"160",47605638.9369094,46.2448136483012,64.2841180043672,51.9501737827775,326068.122453327
"161",18718220.6209027,38.7385111641088,44.8571074020107,48.6054970643862,85114.6322879426
"162",5028424.30515405,45.4963250415524,45.5174635830415,55.4104876308743,32980.6400827408
"163",545533128.087213,33.2901727873743,52.7091067325096,42.4579275131413,3166631.4851658
"164",11436511.6891608,13.941192670236,69.6660205585249,43.5025792823578,69826.1712814026
"165",39038574.0343861,57.7825086252588,56.2092481404365,63.5694085274127,248142.012345492
"166",3334249.19609157,13.823084061821,81.8797433199443,64.2330939872308,15031.6470841223
"167",117495582.866346,50.1661571394881,62.3308149255442,61.2681454377305,642831.591815318
"168",11092547.7589437,19.2703409300039,62.373633870458,60.8452067295427,64886.5921169309
"169",157359431.997316,15.8993506725011,71.9752327834989,46.4315876376791,1203297.37250317
"170",24073373.232425,43.687812306023,62.2490430037459,51.8787762100516,166041.152007896
"171",10187753.9514604,53.7287046844848,66.1132113542978,70.7308290031364,65379.9864642539
"172",50172570.7306826,49.9147265997752,69.3448010343078,61.6364635379388,283855.643844937
"173",28623411.6389949,17.2291099276885,63.1886091365165,43.1315363746207,135185.767758276
"174",2279566382.90624,35.604273444862,52.6729307863069,52.603405924475,10935007.4007999
"175",978590923.651231,42.7717695416734,51.0394920534054,50.9578072204209,5219565.13133256
"176",2517033779.37777,32.2953739056134,61.6182254552623,47.2437953795353,12830245.9872223
"177",643134106.259891,30.5281905169552,68.3245909606663,54.1371376173267,5047101.1183924
"178",213809749.990129,47.1239409857311,55.8758669152065,51.1305770107022,1222685.0249548
"179",77686400.2873219,60.8008227654715,57.7078310480261,65.815363961799,451373.439683578
"180",56693417.3079225,42.5135136879814,63.2518459087899,54.2734648556256,389281.960580387
"181",297343882.85829,34.5414980746981,53.0030013486123,44.3957931532109,1931231.23257848
"182",1362918911.41149,26.3472503262849,56.2986669601043,42.8146367010036,7533436.56081794
"183",85869954.469187,58.2564249689787,63.4691863501601,63.3231792639935,468205.331682344
"184",467397684.998038,40.3934289508546,63.3073104469619,56.6236238514111,3324752.42204098
"185",5781430.30803818,14.3633247528605,60.1325858880123,40.1497658732825,67816.2008180793
"186",1799832081.34807,24.6386854107625,61.9480130694324,49.5644579024346,9278624.17442961
"187",8587170.94219151,43.8094564729756,51.7111488833967,55.6070740700919,60696.7197508782
"188",6552616.23488263,14.6788093052053,79.9998476325973,50.3613730171754,35008.097699536
"189",102296093.277903,39.0629218281205,48.4582361853223,44.9864515293351,650332.535883346
"190",93638009.4681445,52.4932637339114,58.1909900347595,61.3108770315952,824679.199041796
"191",446621786.870412,19.1873221122569,57.3329876270016,41.1071524043277,2949498.4026021
"192",619386462.172213,38.2350775544614,48.2125923657995,51.5023299034795,3289932.0910273
"193",37471309.0001688,33.7591677022411,66.0793586048912,58.6129030159429,281612.840056007
"194",8773647.63494247,28.2284576913156,45.5215909130872,48.2640482253722,45065.1961578559
"195",132553927.077583,39.3414862393081,54.8302120222644,49.4892424068305,940035.240228615
"196",39459300.6222506,50.1572171246862,67.0872668088954,61.7684975463156,310339.601020474
"197",778696432.821269,20.6115545347063,65.1964091383569,46.1958891298742,4892651.96362955
"198",116300857.06008,56.1007820133017,56.255947507573,61.1472551646371,692394.409599472
"199",187823149.584127,28.1716529629649,61.8992283303147,68.9459222812857,1741832.67354444
"200",3995725.21955726,12.0258865502139,65.7661767116231,49.1498501182423,21994.3658207318
"201",47452100.8527321,42.2376557555849,56.9977715930863,54.2032347330194,326498.934147533
"202",18721745.5831991,40.5664838372636,53.0341196645553,49.3066656631728,85334.2544364348
"203",4989499.88896119,48.5789445410301,44.8836407471782,48.6658891113501,32858.7057846626
"204",545559077.132901,32.5957330680426,52.3401153930614,44.2188884493967,3181355.50572194
"205",11412349.8586763,14.2873122689773,68.5992092048598,42.2702164616971,69931.1151587489
"206",39010962.8672612,53.1957187668361,55.9038806960745,60.796739076685,249227.714664576
"207",3326413.67162945,13.6676868602661,82.9707240129596,59.7056239622979,15056.530560369
"208",116824380.591504,48.1031661498593,59.9952356801126,57.6950903247213,646267.101152084
"209",11216455.9799352,23.7687069910284,68.3446601406474,54.206391812484,64669.7859108462
"210",156221255.194722,14.9990549127816,67.8667085065794,47.1570456966256,1203242.30986059
"211",24001067.178864,44.8658801979796,63.0105350763109,55.0864861907092,165519.982584292
"212",10216026.2567464,56.3635884132708,65.5507450321786,73.4503947302349,65001.4955324199
"213",50219611.5076365,53.8366735120876,62.3877418129663,60.7962561721643,284624.163028424
"214",28846280.8205388,19.1125700602445,68.0411149513367,47.480338754914,134670.757019137
"215",2285927134.81996,40.3992452832042,54.9561983527156,51.7054215923515,10909794.490718
"216",986094266.054531,41.8818734197304,55.2394688278308,51.7005628226381,5191188.09815771
"217",2487949588.82571,34.2455286918851,62.2214633549728,47.3763543696295,12815367.1806539
"218",643666215.95095,30.6332916393454,60.9902893630418,53.7985472880798,5006289.38658886
"219",214703641.604069,48.1629982326643,64.3813529116391,57.3794477148816,1231212.36261406
"220",77997886.8657514,61.8590650188152,54.8781756844885,72.0129316754762,448247.444729357
"221",56935322.628472,41.7718499551612,61.2984783388231,51.844466472601,390243.470349481
"222",295630400.488876,32.712936058169,51.241707991049,44.9627213736244,1945211.26114415
"223",1360468988.93709,27.9496682641048,58.0146907161752,43.2896755245756,7416966.24523379
"224",86120923.699333,66.3558615996634,59.1628107155246,63.5183024026188,464364.771544709
"225",466675073.94579,43.0059377993318,59.1955433067146,58.7945416168251,3333361.34464332
"226",5756292.06656158,15.4698325213837,60.9318755844132,40.4878781373314,68142.2766349229
"227",1773932122.78636,22.7249549449656,58.3391275489034,48.3697756074129,9306453.28895609
"228",8607871.5093677,47.4554444070351,52.8548200897361,48.5432933836283,61448.1123788985
"229",6617157.86953456,14.3035717909645,72.3876225958969,51.4727144635892,35117.3602085448
"230",102683254.818965,42.4096129775681,48.0225913405204,48.4197086377385,646232.977068806
"231",93838688.4112124,49.7606260648955,57.5850170390485,56.2310250187671,827115.423453553
"232",448234352.588359,18.1760831881795,57.9538062824734,39.9163651133507,2939325.02457905
"233",619481885.105602,40.7769519722267,51.4534987672486,50.4360322527118,3298818.09053904
"234",37394903.5385308,38.6534937342453,70.0486863758003,58.9197750290312,281628.176870492
"235",8793329.98946619,28.8615374188044,48.5464063109743,41.2829060999957,45149.5689419078
"236",132208118.311693,37.945644282495,61.292222159491,51.0035603630604,950121.261618846
"237",39473102.7534071,44.8650272792263,67.0680344720634,58.0175333001304,305678.496292731
"238",781172475.335347,20.5146744012809,61.6866818448409,45.7345545963632,4853299.80490008
"239",116100501.942092,50.0381081736498,55.6334429602657,53.2062415159626,683383.971219444
"240",186976618.899499,28.350735423174,61.682457341157,62.4310646604984,1752346.92229376
"241",3997628.51812852,13.3980300998503,67.8128999864245,50.7908890105893,21757.8573052288
"242",47755517.5143965,44.4328500021492,65.0992856209104,55.7121445202575,325230.317583121
"243",18789319.0260078,40.931497843858,48.4855321173652,44.8272822624187,85413.9691204398
"244",5018363.01870937,47.6679548631801,48.9010029038369,50.9032855823147,32845.730740049
"245",544221645.961145,34.6491570449998,52.0471115862309,39.1289975212881,3161543.92631326
"246",11518829.829557,13.3386108292621,65.2287908223948,39.7155494827587,70755.4177084166
"247",38725190.7005663,53.3514461203421,58.3100249984845,58.762181040366,252345.872706045
"248",3279458.22051365,13.0589065037502,86.3877175160023,64.0685060174016,15089.8923029838
"249",117217207.396782,51.9910723267784,63.8976177507152,63.8933931306891,643648.620670779
"250",11281446.7306503,22.8366312293444,69.0617466875255,56.8334874805433,65103.3041174317
"251",157140175.544825,14.2998179232319,66.2290347993528,48.7278349039759,1189590.77512838
"252",24121154.099937,43.9901443150684,56.6777630604301,54.1570021765558,166692.522586984
"253",10178296.6349455,56.5564458022525,70.1255432960146,72.7312363134938,64547.1341849695
"254",50382991.5409674,53.5052632756333,71.2187298643596,62.4153962450696,284441.334121025
"255",28401133.2342896,19.2257811125488,65.799130719223,44.8977424080068,134239.158954957
"256",2268441627.10513,39.3758701325944,56.2840368731228,51.4242014643686,10928246.6340127
"257",990681814.766645,40.1684809603938,53.4375389934629,50.6168488729589,5251271.87774229
"258",2508318496.05609,32.8134302990238,61.3683766321107,44.6547427723223,12631889.8126299
"259",638007638.653575,30.0168006051598,64.7736588856759,53.7871753786194,4979598.41166108
"260",214752721.411038,48.6340106055103,54.0187763529428,57.2066069661026,1232301.28849037
"261",78627723.9505893,58.9534394628663,54.5484687569628,61.0060993942144,450626.097061938
"262",57040555.5184793,45.1064435980055,59.1708045945436,54.3249050702051,389060.427050947
"263",296978809.313104,32.9948061419742,52.0655964475725,43.3567666141483,1935121.08622724
"264",1358558651.30547,28.5507146779676,56.1668012299739,41.4874210631273,7533129.32857001
"265",86429722.9490993,63.3931589952222,62.6351319257337,61.4237891776631,466081.461289815
"266",468809961.115501,42.8778841949237,55.2408200150756,56.0272513023135,3351759.73374457
"267",5811877.81773973,15.6917837484838,53.4385796002697,41.8770614803886,68492.6365064986
"268",1792889647.03687,23.9232078363267,62.0373071279175,42.9406753242375,9269905.56664674
"269",8595143.84745609,46.6614991246045,53.6619153060575,51.0993468356544,60741.0615289461
"270",6503333.35236144,14.5800611033895,83.4978945040095,53.9261107599373,35026.3000255112
"271",103008997.223085,44.2336356408631,51.3258355352786,44.8885841587438,645518.843023881
"272",94109915.2363214,49.7038665103785,55.2144457689222,57.9478837620657,830356.189078219
"273",447650774.572577,17.5037274066027,60.1835546338773,40.1193192426271,2911740.7661758
"274",616303985.96122,39.8831046216091,48.7075081703574,52.553349835213,3294886.30832829
"275",37793106.1445934,36.2918928790864,65.5527064223521,60.0492621669362,279914.172902873
"276",8935774.56036606,25.1913998338185,45.8321221755364,47.1469432142958,44763.899795693
"277",133760707.537555,43.2934064123358,61.864795847372,49.2430858493075,953785.843858377
"278",39462013.5525932,44.6750966455573,65.7813631161089,63.6506091881749,310924.876932687
"279",773689437.482145,19.8343115921528,66.1306790775074,46.8872432820969,4858699.47585827
"280",114976275.871059,52.0595504836788,53.8038856184306,62.0695178459619,688626.443630671
"281",186703455.244359,28.0769081313005,59.4588299988585,56.6827038183264,1754837.90045649
"282",3979110.44913701,11.7453058084115,64.8281709641644,52.0405337034138,21870.9697515484
"283",47128805.7002142,42.7311032390816,59.1520746291753,59.080055793047,322297.733556337
"284",18700858.2427636,39.0384522891823,49.1950086311315,46.7649383180112,84490.5379634448
"285",5035787.44365702,44.7855780192635,46.0953953473389,50.496239688411,32951.2017392947
"286",545434133.452266,33.1584553442523,56.5209777550884,41.7728165748488,3178872.09867004
"287",11372782.6166169,12.0412494587642,69.2207795290255,41.8619805597193,70104.4124724471
"288",38969415.9533585,57.7073342770739,61.176345656288,63.4799388495266,250133.148368194
"289",3278696.70940492,14.1667133443384,86.483779105937,58.5254220728862,15037.5823963649
"290",115592967.736565,50.0643187616531,57.8674959775261,63.9822883560176,647371.376667696
"291",11215324.7144231,22.370188624235,68.7180811419705,59.4834627643525,64805.1405691668
"292",156336007.882381,15.2184948588259,74.1361824521134,45.338952694945,1200654.94296785
"293",24028159.0318022,40.5805293082354,68.7810243693362,53.7434406108095,167176.252899256
"294",10170059.3795198,53.3027605889648,67.8225909805693,66.6564397312054,64921.4955264102
"295",50406352.738942,47.2016622493546,67.5954046080053,64.4159940807403,284405.232553566
"296",28593850.8599079,19.5376242089793,68.9893001753456,43.515623290421,133668.397056747
"297",2279946382.76822,36.5569696264371,51.3709393492275,55.5390609698179,10906062.5402365
"298",991118037.797923,44.1887910049287,52.6015373667059,50.7104674948296,5212492.87015599
"299",2490907830.44531,37.2567360415142,53.9153745598328,45.5481986777684,12830973.9070159
"300",645171569.820669,28.5056870514645,63.544958822764,48.2132181346142,5022103.18523866
"301",213747203.474397,47.1073246883777,54.0025560529156,55.7272797932874,1224079.00766478
"302",77762991.9887222,54.0036217493984,57.2934652278243,67.9573284935223,449334.810309265
"303",56750338.1142447,48.9470460743173,53.4595193815857,51.660447412149,389545.486920287
"304",296824457.378321,34.7021875671602,56.0159173390385,42.9326320691936,1943554.06583692
"305",1372064150.12512,27.4997104968344,61.4003104357525,39.03587893886,7518451.42871424
"306",85954482.4546193,56.2662084530402,59.5438117672776,68.8837995421841,459746.605700565
"307",461679723.760701,41.791816168671,59.0096383273624,52.4952523193197,3321683.8402434
"308",5806766.32873291,16.1113809482709,56.8941180705138,39.5128946519592,67857.939690548
"309",1788197421.7429,24.0531344603018,62.1089934912111,44.076183013014,9295429.03799238
"310",8657821.25952423,48.1755425592659,57.1421040271076,53.9744747624858,60678.7897407232
"311",6590341.36271492,14.4927332665834,72.4468090007686,52.9787019465658,35105.1583480988
"312",102914042.465157,36.7019420254591,47.0370595619387,45.9037567347326,642331.637732222
"313",94051162.1759305,50.5090669718628,63.8674478062817,61.4231440239378,828792.911692743
"314",451753775.918423,18.3888536281672,58.8242444781416,41.9394709174699,2921598.54019057
"315",621471273.670591,40.6720270861755,51.0646503880857,51.2558766486238,3292453.10291528
"316",37366029.1458073,35.2441660730374,66.5672868633785,61.6682447533811,278638.78788472
"317",8802083.56803458,26.2660470726538,50.432709931048,47.2182666100977,44991.8522774145
"318",132646508.401606,41.3458559521729,59.0781424562863,47.9613095401435,949807.367961216
"319",39532863.8659853,52.1516764950235,63.3650167653137,57.6791213854438,310500.853958172
"320",778229735.906286,19.5404016195472,63.2196655902258,44.7802100243658,4832788.47378919
"321",115857250.520831,50.2423181858375,52.3318794626258,59.2925443697594,694763.15959752
"322",189318946.581349,31.2241765050496,63.9370848915432,62.0824876048205,1755965.00238136
"323",3997752.35095791,12.0808209314885,69.4544314597444,50.4305184364744,22058.288975849
"324",47425784.460873,47.2731479410513,68.4165098028547,57.0158662115034,326333.448218561
"325",18599563.20997,37.203738638752,46.6028884166926,48.75683780566,84892.7205801659
"326",5032096.21068438,44.0280920424481,42.7212766649693,53.3411069862414,33041.434111279
"327",541520317.625538,30.9309458710945,52.9406648257649,41.6439706552773,3156994.34663485
"328",11498082.4383638,11.849004583919,63.3505156280659,40.2726142615538,70531.8388048346
"329",39052662.5443512,59.5342190462512,50.6682251023331,64.0627080192547,250382.266560614
"330",3298014.80664534,13.153218659005,91.6876956067884,61.980211339088,15060.5037284234
"331",118123347.775885,51.7369519910772,53.8565456274221,68.6195216239877,644309.961277366
"332",11199452.6251455,22.0176209881979,70.094107186277,61.6355508712313,65007.3255246497
"333",157254558.795723,15.3676523376748,69.3640340533792,47.0926319451987,1201904.29604671
